Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,08/03/2018, 221.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,08/03/2018, 237.88 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,08/03/2018, 132.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,08/03/2018, 461.46 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 106.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 179.42 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 100.64 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018," 1,047.12 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018," 1,498.80 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 231.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,20/03/2018, 554.03 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,19/03/2018, 285.99 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,19/03/2018, 589.18 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,20/03/2018, 148.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 181.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information ,28/03/2018, 181.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Bagnalls Painting & Decorating,14/03/2018," 7,350.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,28/03/2018, 145.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,23/03/2018," 1,076.75 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,20/03/2018, 108.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,20/03/2018, 558.05 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,28/03/2018, 441.65 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,28/03/2018, 718.45 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,26/03/2018, 413.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,08/03/2018, 176.95 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,28/03/2018, 325.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,19/03/2018, 486.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,19/03/2018, 358.02 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,19/03/2018, 252.07 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,09/03/2018, 633.70 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,09/03/2018, 236.34 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,20/03/2018, 124.08 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,19/03/2018, 687.57 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,19/03/2018, 252.07 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,20/03/2018," 1,311.61 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,20/03/2018," 1,833.52 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,09/03/2018," 1,375.14 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Border Janitorial Supplies Limited,20/03/2018, 121.28 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Restore Datashred,08/03/2018, 107.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,19/03/2018, 164.39 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,19/03/2018, 141.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,28/03/2018, 112.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,ARJO UK LTD,28/03/2018, 353.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,AGS AUTOMATIC DOORS LTD,28/03/2018, 940.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,AGS AUTOMATIC DOORS LTD,28/03/2018, 162.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 282.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 168.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 155.84 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 289.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 238.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 389.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 167.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 389.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 225.72 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 224.39 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,06/03/2018," 2,261.24 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 360.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 190.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 297.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 370.21 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 143.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 190.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 162.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,06/03/2018, 449.70 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,19/03/2018, 298.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 107.94 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,20/03/2018, 298.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,19/03/2018, 685.84 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,19/03/2018, 289.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,19/03/2018, 326.60 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,28/03/2018," 14,916.41 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 445.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 544.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 445.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 445.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 445.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Leasehold Rents,CHURCHILL PL LIMITED,20/03/2018, 445.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GAS ALARM SYSTEMS LTD,19/03/2018, 864.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,LOCSAFE SECURITY SYSTEMS,06/03/2018, 216.28 
Commercial Services,Property & Design (BiT),Employees,Recruitment Advertising,THE MIDLAND NEWS ASSOCIATION LTD,28/03/2018, 265.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,28/03/2018, 230.67 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,23/03/2018, 277.48 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,23/03/2018, 118.93 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,23/03/2018, 417.90 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,23/03/2018, 179.10 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,20/03/2018, 130.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,19/03/2018, 130.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,NYKE ENERGY SERVICES LIMITED,19/03/2018, 384.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,NYKE ENERGY SERVICES LIMITED,20/03/2018, 384.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,28/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,20/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,20/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,20/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,20/03/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,PROKILL UK LIMITED,20/03/2018, 255.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,QUICK SKIPS (TELFORD) LTD,20/03/2018, 510.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,QUICK SKIPS (TELFORD) LTD,20/03/2018, 200.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Equipment - Hire,QUICK SKIPS (TELFORD) LTD,26/03/2018, 230.00 
Commercial Services,Property & Design (BiT),Employees,Professional Subs,RICS BUSINESS SERVICES,06/03/2018, 962.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,08/03/2018, 192.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,08/03/2018, 175.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,20/03/2018, 145.77 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 316.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 125.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 159.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,14/03/2018, 578.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 115.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,06/03/2018, 776.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,08/03/2018, 145.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,09/03/2018, 181.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 385.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,28/03/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,26/03/2018, 800.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,SCOTTISH & SOUTHERN ENERGY,20/03/2018, 252.65 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,SCOTTISH & SOUTHERN ENERGY,28/03/2018, 175.52 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,TURNER ENGINE POWERED SERVICES LTD,19/03/2018, 467.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,UNIVERSAL SERVICES,26/03/2018, 350.10 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,UNIVERSAL SERVICES,06/03/2018, 657.57 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,VEOLIA ES (UK) LTD,20/03/2018, 101.04 
Commercial Services,Property & Design (BiT),Employees,Professional Subs,WENLOCK HEALTH & SAFETY LTD,20/03/2018, 345.00 
Commercial Services,Property & Design (BiT),Employees,Professional Subs,WENLOCK HEALTH & SAFETY LTD,28/03/2018, 345.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Building Other,STEPHEN P WALES LTD,20/03/2018, 210.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JOHNSON CONTROLS LTD,08/03/2018, 707.90 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 127.12 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 271.78 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),23/03/2018, 286.58 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 320.26 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,077.81 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 144.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 185.15 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 264.65 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 2,536.76 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 606.18 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 391.45 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 101.52 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 162.46 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 4,358.64 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 9,101.92 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 438.56 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 2,286.24 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 110.91 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 603.24 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 513.39 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,786.80 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 301.51 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 3,936.11 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 320.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 241.05 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 196.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 418.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 184.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 3,683.02 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 485.58 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 176.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 8,036.55 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 3,766.07 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,049.34 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 3,185.17 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,529.71 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 180.97 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 477.11 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 308.47 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 399.89 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 106.53 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 174.99 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 268.62 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 199.04 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,805.29 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 122.06 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 167.42 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 2,109.16 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 485.16 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 293.46 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 304.56 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 132.47 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 400.18 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 933.73 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 422.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 770.65 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 192.23 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 138.28 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 1,259.30 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 145.07 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 852.12 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 131.34 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018," 1,315.56 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 189.79 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 441.71 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018," 2,881.82 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/03/2018, 341.33 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 895.46 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 218.79 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 144.02 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 111.06 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 167.11 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 157.34 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 189.16 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/03/2018, 171.93 
