Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Home Instead,28/11/2018, 569.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Home Instead,28/11/2018," 2,082.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PRIORITY CARE (SHROPSHIRE) LTD,28/11/2018, 197.40 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Home Instead,28/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Home Instead,28/11/2018, 394.80 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Home Instead,28/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,CARRADICE CARE LTD,28/11/2018, 645.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,CARRADICE CARE LTD,29/11/2018, 719.32 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Essence Telford Ltd,01/11/2018, 264.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 888.32 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 288.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 160.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 400.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018," 1,579.20 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018," 1,776.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018," 3,648.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 896.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 320.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 742.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 739.32 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 827.16 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 592.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 512.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 840.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PHOENIX CARE,01/11/2018, 980.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 314.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 633.18 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 289.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,01/11/2018, 902.38 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,30/11/2018, 139.08 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 308.28 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 778.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 1,409.28 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 1,849.68 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,30/11/2018, 512.40 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,30/11/2018, 633.18 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 425.72 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 2,055.20 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 609.22 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 634.91 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 616.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 616.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 708.31 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 1,027.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 587.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 510.13 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 924.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 708.31 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 253.23 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,30/11/2018, 116.16 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 924.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 1,849.68 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Helping Hands Domiciliary Care Services,30/11/2018," 2,260.72 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 601.88 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 755.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Essence Telford Ltd,02/11/2018, 229.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 936.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 863.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018," 1,229.76 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 245.22 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 486.78 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 453.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018," 1,639.68 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 409.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 819.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 885.72 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018," 1,024.80 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 497.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 819.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 433.06 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 836.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 849.12 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 263.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 609.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 152.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 187.17 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 175.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Lorac Healthcare Ltd,30/11/2018, 609.22 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 424.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 775.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 204.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Essence Telford Ltd,02/11/2018," 4,498.80 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 468.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 307.44 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 717.36 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 197.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 307.44 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018," 1,639.68 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 628.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 644.16 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 541.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 684.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 512.40 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 131.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 380.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 497.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 819.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,02/11/2018, 330.30 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Essence Telford Ltd,02/11/2018, 531.12 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 380.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 622.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 409.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 195.44 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 167.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 175.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 512.40 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 409.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 563.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 563.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 790.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 819.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,THE CARE BUREAU,02/11/2018, 841.80 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Letter shanner,05/11/2018," 1,166.85 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 209.19 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 631.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 506.46 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Aldersey House,05/11/2018, 440.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 836.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 645.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 271.58 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 770.70 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Nutrix Curae Care Ltd,05/11/2018, 631.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,05/11/2018," 2,422.20 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,974.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 327.71 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,184.40 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,776.32 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,529.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 789.60 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 197.12 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 334.84 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,550.76 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 2,084.56 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 282.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,579.20 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018, 425.72 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PEACE OF MIND HOMECARE LIMITED,05/11/2018," 1,028.90 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 183.50 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 616.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 374.50 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 814.74 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 220.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018," 2,055.20 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 538.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 895.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 528.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 837.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 381.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 822.08 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,WE ARE THE CARE COMPANY LTD,06/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,224.72 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,632.96 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,849.68 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,632.96 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,632.96 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,JK Caring For You,08/11/2018," 1,632.96 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,08/11/2018, 175.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018, 616.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018," 2,047.86 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018, 689.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018," 1,644.16 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/11/2018," 1,365.24 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Brockton Care LTD,09/11/2018, 101.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018," 1,365.24 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 851.44 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 635.36 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 719.32 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 814.74 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 822.08 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 495.45 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 146.80 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018," 1,027.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 455.08 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 198.18 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 469.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 491.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,09/11/2018, 293.60 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 407.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 232.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 917.28 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 587.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018," 1,130.36 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 836.76 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 238.00 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 407.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 407.96 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Daily Care 4 U,09/11/2018, 815.36 
